net,length_um
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[0\],14.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[24\],14.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[26\],14.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[22\],14.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[14\],14.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[0\],14.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[26\],14.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[18\],14.61µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[27\],14.61µm
_00112_,14.56µm
_00255_,14.56µm
_00361_,14.56µm
_01054_,14.56µm
_01062_,14.56µm
_01149_,14.56µm
_01383_,14.56µm
_01461_,14.56µm
_01555_,14.56µm
_01558_,14.56µm
_01708_,14.56µm
_01871_,14.56µm
_02316_,14.56µm
_02443_,14.56µm
_02774_,14.56µm
_02798_,14.56µm
_03115_,14.56µm
_03428_,14.56µm
_03433_,14.56µm
_03607_,14.56µm
_03680_,14.56µm
_03969_,14.56µm
_03979_,14.56µm
_04052_,14.56µm
_04579_,14.56µm
_04658_,14.56µm
_04854_,14.56µm
_05189_,14.56µm
_05219_,14.56µm
_05826_,14.56µm
_06296_,14.56µm
_07094_,14.56µm
_07832_,14.56µm
_07890_,14.56µm
_08033_,14.56µm
_08069_,14.56µm
_08209_,14.56µm
_08297_,14.56µm
_08390_,14.56µm
_08477_,14.56µm
_08844_,14.56µm
_08919_,14.56µm
_09216_,14.56µm
_09331_,14.56µm
_09364_,14.56µm
_09513_,14.56µm
_09581_,14.56µm
_09718_,14.56µm
_10066_,14.56µm
_10173_,14.56µm
_11099_,14.56µm
_11267_,14.56µm
_11423_,14.56µm
_11614_,14.56µm
_11620_,14.56µm
_11917_,14.56µm
_12155_,14.56µm
_12214_,14.56µm
_12271_,14.56µm
_12306_,14.56µm
_12596_,14.56µm
_12678_,14.56µm
_13603_,14.56µm
_13936_,14.56µm
_14097_,14.56µm
_14403_,14.56µm
_14590_,14.56µm
_14681_,14.56µm
_14977_,14.56µm
_15022_,14.56µm
_15129_,14.56µm
_15136_,14.56µm
_15473_,14.56µm
_15585_,14.56µm
_15833_,14.56µm
_15955_,14.56µm
_16121_,14.56µm
_16352_,14.56µm
_16691_,14.56µm
_16705_,14.56µm
_16756_,14.56µm
_17096_,14.56µm
_17471_,14.56µm
_17637_,14.56µm
_18019_,14.56µm
_18210_,14.56µm
_18380_,14.56µm
_18428_,14.56µm
_18442_,14.56µm
_18602_,14.56µm
_18915_,14.56µm
_19258_,14.56µm
_19385_,14.56µm
_19411_,14.56µm
_19562_,14.56µm
_19657_,14.56µm
_19863_,14.56µm
_19875_,14.56µm
_19988_,14.56µm
_20027_,14.56µm
_20363_,14.56µm
_20387_,14.56µm
_20462_,14.56µm
_20466_,14.56µm
_20779_,14.56µm
_20827_,14.56µm
_21402_,14.56µm
_21711_,14.56µm
_21737_,14.56µm
_21739_,14.56µm
_21762_,14.56µm
_21770_,14.56µm
_22325_,14.56µm
_22743_,14.56µm
_22964_,14.56µm
_23038_,14.56µm
_23239_,14.56µm
_23350_,14.56µm
_23557_,14.56µm
_23601_,14.56µm
_23952_,14.56µm
_24073_,14.56µm
_24112_,14.56µm
_24167_,14.56µm
_24232_,14.56µm
_24253_,14.56µm
_24341_,14.56µm
_24380_,14.56µm
_24394_,14.56µm
_24465_,14.56µm
_24582_,14.56µm
_24602_,14.56µm
_24813_,14.56µm
_24872_,14.56µm
_24965_,14.56µm
_25272_,14.56µm
_25599_,14.56µm
_25689_,14.56µm
_25733_,14.56µm
_26027_,14.56µm
_26116_,14.56µm
_26259_,14.56µm
_26280_,14.56µm
_26360_,14.56µm
_26380_,14.56µm
_26404_,14.56µm
_26517_,14.56µm
_26566_,14.56µm
_26713_,14.56µm
_27406_,14.56µm
_27553_,14.56µm
_27659_,14.56µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[28\],14.56µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_periph_reset_i.sequence_curr_state\[4\],14.56µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[14\],14.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[15\]\[1\],14.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[250\]\[1\],14.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[30\]\[0\],14.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[377\]\[0\],14.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[83\]\[1\],14.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[23\],14.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[100\]\[0\],14.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[463\]\[0\],14.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[496\]\[1\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[21\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[27\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[7\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[18\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[13\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[29\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[10\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[2\]\[15\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[27\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[16\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[7\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[16\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[29\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[10\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[20\],14.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[8\]\[18\],14.56µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[16\],14.56µm
_10037_,14.43µm
_06342_,14.38µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[315\]\[1\],14.33µm
_26090_,14.28µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[29\],14.28µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[184\]\[1\],14.28µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[241\]\[1\],14.28µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[64\],14.28µm
_14174_,14.2µm
_05140_,14.15µm
_05735_,14.15µm
_10179_,14.15µm
_10210_,14.15µm
_11897_,14.15µm
_16156_,14.15µm
_18086_,14.15µm
_21281_,14.15µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[27\],14.15µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[12\],14.15µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[4\],14.15µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[233\]\[0\],14.15µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[280\]\[1\],14.15µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[361\]\[0\],14.15µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[12\]\[1\],14.15µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[415\]\[0\],14.15µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[439\]\[1\],14.15µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[19\],14.15µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[30\],14.135µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[234\]\[0\],14.13µm
_00539_,14.1µm
_00941_,14.1µm
_01739_,14.1µm
_02456_,14.1µm
_03211_,14.1µm
_04520_,14.1µm
_05482_,14.1µm
_05634_,14.1µm
_05747_,14.1µm
_05748_,14.1µm
_05976_,14.1µm
_06472_,14.1µm
_06628_,14.1µm
_07427_,14.1µm
_08647_,14.1µm
_08739_,14.1µm
_09579_,14.1µm
_09775_,14.1µm
_09856_,14.1µm
_10199_,14.1µm
_11028_,14.1µm
_12524_,14.1µm
_13448_,14.1µm
_13682_,14.1µm
_13975_,14.1µm
_16196_,14.1µm
_16261_,14.1µm
_18491_,14.1µm
_19876_,14.1µm
_21038_,14.1µm
_21094_,14.1µm
_21210_,14.1µm
_23510_,14.1µm
_23551_,14.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[55\],14.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.peripheral_subsystem_powergate_iso_n,14.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_counter_sequence_cpu_reset_i.sequence_curr_state\[5\],14.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[18\],14.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.addr_buf\[7\],14.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.obuffer\[6\],14.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[15\],14.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[31\],14.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[12\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_align.align.ibus_rdt_concat\[0\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[163\]\[1\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[263\]\[1\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[28\]\[1\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[326\]\[0\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[336\]\[0\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[361\]\[1\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[362\]\[0\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[504\]\[0\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[143\]\[1\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[162\]\[1\],14.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[377\]\[0\],14.1µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[24\],14.1µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[18\],14.1µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[14\],14.1µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[7\],14.1µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[14\],14.1µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[4\],14.1µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[8\]\[29\],14.1µm
i_core_v_mini_mcu.system_bus_i.gen_demux_xbar\[1\].demux_xbar_i.u_xbar_varlat.gen_inputs\[0\].i_addr_dec_resp_mux.valid_inflight_q,14.1µm
_00458_,14.05µm
_00631_,14.05µm
_00660_,14.05µm
_00690_,14.05µm
_00791_,14.05µm
_01046_,14.05µm
_01101_,14.05µm
_01453_,14.05µm
_01815_,14.05µm
_02037_,14.05µm
_02226_,14.05µm
_02890_,14.05µm
_03254_,14.05µm
_03682_,14.05µm
_03710_,14.05µm
_03910_,14.05µm
_03939_,14.05µm
_03974_,14.05µm
_04042_,14.05µm
_04385_,14.05µm
_04488_,14.05µm
_04669_,14.05µm
_04897_,14.05µm
_04908_,14.05µm
_04992_,14.05µm
_05138_,14.05µm
_05227_,14.05µm
_05258_,14.05µm
_05382_,14.05µm
_05921_,14.05µm
_05966_,14.05µm
_06070_,14.05µm
_06088_,14.05µm
_07148_,14.05µm
_07296_,14.05µm
_07328_,14.05µm
_07400_,14.05µm
_07495_,14.05µm
_07534_,14.05µm
_07602_,14.05µm
_07781_,14.05µm
_08056_,14.05µm
_08122_,14.05µm
_08162_,14.05µm
_08405_,14.05µm
_08658_,14.05µm
_09001_,14.05µm
_09850_,14.05µm
_09986_,14.05µm
_10072_,14.05µm
_10183_,14.05µm
_10340_,14.05µm
_10371_,14.05µm
_10481_,14.05µm
_10863_,14.05µm
_10944_,14.05µm
_11006_,14.05µm
_11057_,14.05µm
_11337_,14.05µm
_11419_,14.05µm
_11448_,14.05µm
_11554_,14.05µm
_11583_,14.05µm
_11799_,14.05µm
_11813_,14.05µm
_11825_,14.05µm
_12186_,14.05µm
_12212_,14.05µm
_12649_,14.05µm
_12654_,14.05µm
_12745_,14.05µm
_12782_,14.05µm
_13015_,14.05µm
_13089_,14.05µm
_13203_,14.05µm
_13318_,14.05µm
_13704_,14.05µm
_14105_,14.05µm
_14236_,14.05µm
_14585_,14.05µm
_14643_,14.05µm
_14700_,14.05µm
_14798_,14.05µm
_14822_,14.05µm
_15031_,14.05µm
_15520_,14.05µm
_15617_,14.05µm
_16289_,14.05µm
_16451_,14.05µm
_17095_,14.05µm
_17233_,14.05µm
_17366_,14.05µm
_17374_,14.05µm
_17805_,14.05µm
_18170_,14.05µm
_18261_,14.05µm
_18371_,14.05µm
_18397_,14.05µm
_18450_,14.05µm
_18647_,14.05µm
_18671_,14.05µm
_18798_,14.05µm
_19061_,14.05µm
_19255_,14.05µm
_19417_,14.05µm
_19815_,14.05µm
_19908_,14.05µm
_20066_,14.05µm
_20122_,14.05µm
_20211_,14.05µm
_20296_,14.05µm
_20345_,14.05µm
_20349_,14.05µm
_20369_,14.05µm
_20457_,14.05µm
_20837_,14.05µm
_20842_,14.05µm
_20843_,14.05µm
_20883_,14.05µm
_20898_,14.05µm
_20902_,14.05µm
_21074_,14.05µm
_21186_,14.05µm
_21239_,14.05µm
_21566_,14.05µm
_21624_,14.05µm
_21801_,14.05µm
_21845_,14.05µm
_22055_,14.05µm
_22109_,14.05µm
_22136_,14.05µm
_22154_,14.05µm
_22179_,14.05µm
_22213_,14.05µm
_22423_,14.05µm
_22664_,14.05µm
_22802_,14.05µm
_22911_,14.05µm
_22944_,14.05µm
_22995_,14.05µm
_23172_,14.05µm
_23265_,14.05µm
_23315_,14.05µm
_23444_,14.05µm
_23602_,14.05µm
_23614_,14.05µm
_23619_,14.05µm
_23642_,14.05µm
_23728_,14.05µm
_23729_,14.05µm
_23739_,14.05µm
_23894_,14.05µm
_23900_,14.05µm
_23963_,14.05µm
_24016_,14.05µm
_24377_,14.05µm
_24436_,14.05µm
_24873_,14.05µm
_25327_,14.05µm
_25430_,14.05µm
_25461_,14.05µm
_26054_,14.05µm
_26113_,14.05µm
_26244_,14.05µm
_26524_,14.05µm
_26724_,14.05µm
_26887_,14.05µm
_26899_,14.05µm
_27132_,14.05µm
_27397_,14.05µm
_27541_,14.05µm
_27623_,14.05µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[61\],14.05µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[59\],14.05µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[51\],14.05µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[9\],14.05µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[4\],14.05µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.buffer\[16\],14.05µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[32\],14.05µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[25\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[3\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[160\]\[1\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[162\]\[0\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[176\]\[0\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[200\]\[0\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[203\]\[1\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[254\]\[0\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[488\]\[0\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[492\]\[0\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[493\]\[0\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[517\]\[1\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[570\]\[0\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[87\]\[0\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[24\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm30_25\[1\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[117\]\[0\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[199\]\[1\],14.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[364\]\[0\],14.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[1\],14.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[18\],14.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[28\],14.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[5\],14.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[6\],14.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[1\],14.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[4\],14.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[2\]\[27\],14.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[31\],14.05µm
net1373,14.05µm
_00078_,14µm
_00191_,14µm
_00311_,14µm
_00590_,14µm
_00794_,14µm
_01050_,14µm
_01239_,14µm
_01776_,14µm
_02093_,14µm
_02179_,14µm
_02276_,14µm
_02459_,14µm
_02584_,14µm
_02649_,14µm
_02675_,14µm
_02864_,14µm
_03408_,14µm
_03702_,14µm
_03715_,14µm
_03748_,14µm
_03771_,14µm
_04143_,14µm
_04236_,14µm
_04265_,14µm
_04327_,14µm
_04464_,14µm
_04611_,14µm
_04664_,14µm
_04698_,14µm
_05047_,14µm
_05234_,14µm
_05614_,14µm
_05871_,14µm
_05967_,14µm
_06047_,14µm
_06165_,14µm
_06172_,14µm
_06578_,14µm
_06876_,14µm
_07403_,14µm
_07457_,14µm
_07679_,14µm
_08535_,14µm
_08597_,14µm
_09119_,14µm
_09185_,14µm
_09198_,14µm
_09620_,14µm
_09816_,14µm
_09875_,14µm
_10038_,14µm
_10094_,14µm
_10319_,14µm
_10373_,14µm
_10426_,14µm
_10469_,14µm
_10608_,14µm
_10684_,14µm
_10748_,14µm
_10949_,14µm
_11131_,14µm
_11481_,14µm
_11566_,14µm
_11750_,14µm
_12149_,14µm
_12369_,14µm
_12389_,14µm
_12720_,14µm
_12844_,14µm
_13154_,14µm
_13221_,14µm
_13317_,14µm
_13523_,14µm
_13775_,14µm
_13874_,14µm
_13891_,14µm
_14431_,14µm
_14804_,14µm
_14856_,14µm
_14982_,14µm
_15056_,14µm
_15068_,14µm
_15502_,14µm
_15657_,14µm
_15755_,14µm
_15777_,14µm
_16117_,14µm
_16407_,14µm
_17299_,14µm
_17392_,14µm
_17747_,14µm
_17814_,14µm
_17877_,14µm
_17941_,14µm
_18030_,14µm
_18616_,14µm
_18649_,14µm
_18680_,14µm
_18913_,14µm
_19252_,14µm
_19640_,14µm
_19794_,14µm
_20138_,14µm
_20322_,14µm
_20341_,14µm
_20465_,14µm
_20476_,14µm
_20819_,14µm
_21547_,14µm
_21681_,14µm
_22287_,14µm
_22805_,14µm
_23032_,14µm
_23276_,14µm
_23470_,14µm
_23535_,14µm
_23591_,14µm
_23986_,14µm
_24571_,14µm
_24666_,14µm
_24755_,14µm
_24857_,14µm
_24924_,14µm
_24927_,14µm
_25486_,14µm
_25557_,14µm
_25651_,14µm
_25767_,14µm
_25863_,14µm
_25958_,14µm
_26184_,14µm
_26245_,14µm
_26390_,14µm
_26398_,14µm
_26449_,14µm
_26591_,14µm
_26814_,14µm
_27062_,14µm
_27082_,14µm
_27698_,14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[53\],14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[12\],14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.xfer_ddr_q,14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[28\],14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[16\],14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[9\],14µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.decode.o_immdec_en\[0\],14µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[149\]\[0\],14µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[259\]\[1\],14µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[192\]\[1\],14µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[227\]\[0\],14µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[496\]\[0\],14µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[18\],14µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[11\]\[1\],14µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[13\],14µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[1\],14µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[11\],14µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[16\],14µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[12\],14µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[16\],14µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[30\]\[7\],14µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[18\],14µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[25\],14µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[27\],14µm
_26231_,13.82µm
_25594_,13.77µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[30\],13.77µm
_08449_,13.72µm
_12571_,13.72µm
_16133_,13.72µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[273\]\[1\],13.72µm
_21092_,13.64µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[3\],13.64µm
_04574_,13.59µm
_09151_,13.59µm
_09242_,13.59µm
_10915_,13.59µm
