net,length_um
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[16\],19.09µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[20\],19.09µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[16\],19.09µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[43\],19.09µm
_00080_,19.04µm
_00370_,19.04µm
_01183_,19.04µm
_02482_,19.04µm
_02568_,19.04µm
_03034_,19.04µm
_03774_,19.04µm
_03920_,19.04µm
_04067_,19.04µm
_04092_,19.04µm
_05490_,19.04µm
_06099_,19.04µm
_06149_,19.04µm
_06753_,19.04µm
_06796_,19.04µm
_07608_,19.04µm
_07718_,19.04µm
_08591_,19.04µm
_09668_,19.04µm
_09695_,19.04µm
_09961_,19.04µm
_10095_,19.04µm
_10663_,19.04µm
_10876_,19.04µm
_12016_,19.04µm
_12123_,19.04µm
_13514_,19.04µm
_13548_,19.04µm
_13713_,19.04µm
_13763_,19.04µm
_13837_,19.04µm
_14176_,19.04µm
_14612_,19.04µm
_14774_,19.04µm
_15056_,19.04µm
_15389_,19.04µm
_15612_,19.04µm
_15755_,19.04µm
_15899_,19.04µm
_16342_,19.04µm
_16355_,19.04µm
_16474_,19.04µm
_16871_,19.04µm
_17711_,19.04µm
_18759_,19.04µm
_19042_,19.04µm
_19313_,19.04µm
_19364_,19.04µm
_19408_,19.04µm
_19671_,19.04µm
_19796_,19.04µm
_20473_,19.04µm
_20495_,19.04µm
_20531_,19.04µm
_20567_,19.04µm
_20607_,19.04µm
_20647_,19.04µm
_20788_,19.04µm
_20972_,19.04µm
_21998_,19.04µm
_22273_,19.04µm
_22440_,19.04µm
_22978_,19.04µm
_23216_,19.04µm
_23598_,19.04µm
_23934_,19.04µm
_24048_,19.04µm
_24192_,19.04µm
_24248_,19.04µm
_24253_,19.04µm
_24284_,19.04µm
_24733_,19.04µm
_25349_,19.04µm
_25796_,19.04µm
_25937_,19.04µm
_26067_,19.04µm
_27133_,19.04µm
_27238_,19.04µm
_27300_,19.04µm
_27415_,19.04µm
_27625_,19.04µm
_27627_,19.04µm
_27983_,19.04µm
_28196_,19.04µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[51\],19.04µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[163\]\[1\],19.04µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[382\]\[0\],19.04µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[448\]\[1\],19.04µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[511\]\[0\],19.04µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[9\],19.04µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[334\]\[1\],19.04µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[355\]\[1\],19.04µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[9\]\[0\],19.04µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[11\]\[20\],19.04µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[29\],19.04µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[22\],19.04µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[29\],19.04µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[13\],19.04µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[3\],19.04µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[233\]\[0\],18.86µm
_11879_,18.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[127\]\[0\],18.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[7\]\[1\],18.76µm
_16438_,18.68µm
_17402_,18.68µm
_17482_,18.68µm
_17990_,18.68µm
_05501_,18.63µm
_05665_,18.63µm
_06030_,18.63µm
_08293_,18.63µm
_09706_,18.63µm
_16304_,18.63µm
_16822_,18.63µm
_17374_,18.63µm
_18901_,18.63µm
_20139_,18.63µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_assert_counter_qs\[9\],18.63µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[269\]\[1\],18.63µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[488\]\[0\],18.63µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[548\]\[1\],18.63µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[574\]\[1\],18.63µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[17\],18.63µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[112\]\[0\],18.63µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[37\]\[0\],18.63µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[4\],18.63µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[30\],18.63µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[25\],18.63µm
_05658_,18.58µm
_05987_,18.58µm
_06113_,18.58µm
_06580_,18.58µm
_09317_,18.58µm
_09775_,18.58µm
_10132_,18.58µm
_12722_,18.58µm
_12846_,18.58µm
_12945_,18.58µm
_13924_,18.58µm
_14829_,18.58µm
_15217_,18.58µm
_17014_,18.58µm
_20131_,18.58µm
_20396_,18.58µm
_21984_,18.58µm
_22007_,18.58µm
_24441_,18.58µm
_24789_,18.58µm
_25654_,18.58µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_assert_counter_qs\[3\],18.58µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.reg_to_counter_cpu_powergate_switch_on_i.counter_curr_state\[2\],18.58µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[11\],18.58µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[16\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[18\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.o_wdata1,18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[118\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[125\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[136\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[142\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[150\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[233\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[242\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[264\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[337\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[341\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[418\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[427\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[493\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[542\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[68\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[99\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[110\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[157\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[177\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[219\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[349\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[364\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[404\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[44\]\[1\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[72\]\[0\],18.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[77\]\[1\],18.58µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[27\],18.58µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[2\],18.58µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[15\],18.58µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[17\],18.58µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[29\],18.58µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[7\],18.58µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[14\],18.58µm
_00020_,18.53µm
_01217_,18.53µm
_01693_,18.53µm
_03320_,18.53µm
_03709_,18.53µm
_04064_,18.53µm
_04284_,18.53µm
_05311_,18.53µm
_05466_,18.53µm
_05963_,18.53µm
_05986_,18.53µm
_06075_,18.53µm
_06088_,18.53µm
_06306_,18.53µm
_06320_,18.53µm
_06751_,18.53µm
_07039_,18.53µm
_07614_,18.53µm
_07649_,18.53µm
_08699_,18.53µm
_08959_,18.53µm
_08997_,18.53µm
_09152_,18.53µm
_09419_,18.53µm
_09536_,18.53µm
_09826_,18.53µm
_10228_,18.53µm
_10334_,18.53µm
_10840_,18.53µm
_11217_,18.53µm
_11242_,18.53µm
_11867_,18.53µm
_12001_,18.53µm
_12283_,18.53µm
_13040_,18.53µm
_13214_,18.53µm
_13526_,18.53µm
_13723_,18.53µm
_13916_,18.53µm
_13956_,18.53µm
_14887_,18.53µm
_15675_,18.53µm
_15694_,18.53µm
_15986_,18.53µm
_16276_,18.53µm
_16321_,18.53µm
_17120_,18.53µm
_17811_,18.53µm
_18767_,18.53µm
_18842_,18.53µm
_18919_,18.53µm
_18974_,18.53µm
_19034_,18.53µm
_19200_,18.53µm
_19212_,18.53µm
_20400_,18.53µm
_20468_,18.53µm
_20476_,18.53µm
_20540_,18.53µm
_20770_,18.53µm
_21177_,18.53µm
_21248_,18.53µm
_21854_,18.53µm
_21954_,18.53µm
_22055_,18.53µm
_22627_,18.53µm
_22815_,18.53µm
_23092_,18.53µm
_23909_,18.53µm
_25783_,18.53µm
_25963_,18.53µm
_26140_,18.53µm
_26159_,18.53µm
_26278_,18.53µm
_26285_,18.53µm
_26869_,18.53µm
_26888_,18.53µm
_27175_,18.53µm
_27245_,18.53µm
_27973_,18.53µm
_28045_,18.53µm
_28224_,18.53µm
_28296_,18.53µm
_28423_,18.53µm
_28457_,18.53µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_off_counter_qs\[13\],18.53µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_ram_0_iso_i.sequence_curr_state\[1\],18.53µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[18\],18.53µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.state\[3\],18.53µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.dout_data\[5\],18.53µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer_io0_90,18.53µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[0\],18.53µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[25\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[21\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.rdata1,18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[117\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[184\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[207\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[286\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[303\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[340\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[449\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[461\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[100\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[183\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[205\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[221\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[225\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[273\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[363\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[368\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[372\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[40\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[455\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[458\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[464\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[494\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[68\]\[0\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[71\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[72\]\[1\],18.53µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.regzero,18.53µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[5\],18.53µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[17\],18.53µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[24\],18.53µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[24\],18.53µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[24\],18.53µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[31\],18.53µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[2\],18.53µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[8\],18.53µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[8\]\[22\],18.53µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[1\],18.53µm
_00040_,18.48µm
_00157_,18.48µm
_01200_,18.48µm
_01762_,18.48µm
_01824_,18.48µm
_02021_,18.48µm
_03294_,18.48µm
_04027_,18.48µm
_04066_,18.48µm
_05044_,18.48µm
_05074_,18.48µm
_05299_,18.48µm
_05315_,18.48µm
_06070_,18.48µm
_06395_,18.48µm
_06509_,18.48µm
_07058_,18.48µm
_07924_,18.48µm
_08187_,18.48µm
_08269_,18.48µm
_10074_,18.48µm
_10078_,18.48µm
_10154_,18.48µm
_10505_,18.48µm
_11442_,18.48µm
_11551_,18.48µm
_11648_,18.48µm
_11729_,18.48µm
_11960_,18.48µm
_11961_,18.48µm
_12207_,18.48µm
_12289_,18.48µm
_12319_,18.48µm
_12936_,18.48µm
_13166_,18.48µm
_13481_,18.48µm
_13512_,18.48µm
_13564_,18.48µm
_13576_,18.48µm
_13685_,18.48µm
_14132_,18.48µm
_14712_,18.48µm
_14912_,18.48µm
_14971_,18.48µm
_15232_,18.48µm
_15356_,18.48µm
_16603_,18.48µm
_16660_,18.48µm
_16919_,18.48µm
_17627_,18.48µm
_17728_,18.48µm
_18025_,18.48µm
_18035_,18.48µm
_18496_,18.48µm
_18882_,18.48µm
_18980_,18.48µm
_19249_,18.48µm
_19794_,18.48µm
_20011_,18.48µm
_20220_,18.48µm
_20250_,18.48µm
_20264_,18.48µm
_20299_,18.48µm
_20746_,18.48µm
_20827_,18.48µm
_21031_,18.48µm
_21126_,18.48µm
_21306_,18.48µm
_21521_,18.48µm
_21686_,18.48µm
_22223_,18.48µm
_22909_,18.48µm
_23509_,18.48µm
_23626_,18.48µm
_24155_,18.48µm
_24459_,18.48µm
_24554_,18.48µm
_25060_,18.48µm
_25081_,18.48µm
_25135_,18.48µm
_25591_,18.48µm
_26033_,18.48µm
_26086_,18.48µm
_26198_,18.48µm
_26242_,18.48µm
_27199_,18.48µm
_27489_,18.48µm
_27545_,18.48µm
_27642_,18.48µm
_27647_,18.48µm
_28185_,18.48µm
_28321_,18.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.memory_subsystem_pwr_ctrl_i,18.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[42\],18.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.intr_state_qs\[16\],18.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.buffer\[7\],18.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[293\]\[0\],18.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[524\]\[1\],18.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[535\]\[0\],18.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[111\]\[1\],18.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[202\]\[0\],18.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[298\]\[0\],18.48µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[18\],18.48µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[31\],18.48µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[0\],18.48µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[18\],18.48µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[14\],18.48µm
i_core_v_mini_mcu.system_bus_i.system_xbar_i.gen_xbar_NtoM.i_xbar.gen_outputs\[1\].gen_rr_arb_tree.i_rr_arb_tree.gen_arbiter.rr_q\[0\],18.48µm
_13541_,18.32µm
_16018_,18.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[126\]\[1\],18.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[159\]\[0\],18.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[316\]\[0\],18.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[129\]\[1\],18.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[146\]\[0\],18.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[245\]\[0\],18.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[15\]\[0\],18.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[34\]\[1\],18.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[23\],18.2µm
_06451_,18.12µm
_16877_,18.12µm
_17799_,18.12µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[11\],18.12µm
_06325_,18.07µm
_09192_,18.07µm
_09482_,18.07µm
_09544_,18.07µm
_09568_,18.07µm
_10617_,18.07µm
_14657_,18.07µm
_15273_,18.07µm
_15378_,18.07µm
_21215_,18.07µm
_23984_,18.07µm
exit_value_int\[8\],18.07µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[13\],18.07µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[156\]\[1\],18.07µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[287\]\[1\],18.07µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[398\]\[1\],18.07µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[507\]\[1\],18.07µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[13\],18.07µm
_04123_,18.02µm
_04213_,18.02µm
_04746_,18.02µm
_05959_,18.02µm
_06342_,18.02µm
_07427_,18.02µm
_08627_,18.02µm
_08958_,18.02µm
_09397_,18.02µm
_09489_,18.02µm
_09782_,18.02µm
_09863_,18.02µm
_10352_,18.02µm
_10774_,18.02µm
_12311_,18.02µm
_13603_,18.02µm
_19976_,18.02µm
_20221_,18.02µm
_20227_,18.02µm
_21784_,18.02µm
_22258_,18.02µm
_23761_,18.02µm
_24825_,18.02µm
_25892_,18.02µm
_26987_,18.02µm
_27144_,18.02µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[54\],18.02µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[15\],18.02µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[29\],18.02µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[47\],18.02µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[61\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[20\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[240\]\[0\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[272\]\[0\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[435\]\[0\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[534\]\[0\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[6\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[104\]\[1\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[144\]\[1\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[207\]\[0\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[245\]\[0\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[455\]\[0\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[472\]\[0\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[488\]\[0\],18.02µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[7\]\[0\],18.02µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[26\],18.02µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[6\],18.02µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[3\],18.02µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[1\],18.02µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[25\],18.02µm
