net,length_um
_16733_,17.92µm
_16771_,17.92µm
_16791_,17.92µm
_16900_,17.92µm
_17177_,17.92µm
_17438_,17.92µm
_17686_,17.92µm
_18068_,17.92µm
_18074_,17.92µm
_18103_,17.92µm
_18260_,17.92µm
_18585_,17.92µm
_18784_,17.92µm
_19163_,17.92µm
_19386_,17.92µm
_19672_,17.92µm
_19772_,17.92µm
_20470_,17.92µm
_21333_,17.92µm
_21915_,17.92µm
_21982_,17.92µm
_23073_,17.92µm
_23499_,17.92µm
_23726_,17.92µm
_23732_,17.92µm
_24474_,17.92µm
_24477_,17.92µm
_25142_,17.92µm
_25461_,17.92µm
_25528_,17.92µm
_25781_,17.92µm
_25806_,17.92µm
_25830_,17.92µm
_25947_,17.92µm
_26140_,17.92µm
_26161_,17.92µm
_26434_,17.92µm
_26521_,17.92µm
_26682_,17.92µm
_26798_,17.92µm
_26799_,17.92µm
_26996_,17.92µm
_27239_,17.92µm
_27242_,17.92µm
_27663_,17.92µm
_27683_,17.92µm
_27870_,17.92µm
_28066_,17.92µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[25\],17.92µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.buffer\[12\],17.92µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.buffer\[8\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[136\]\[0\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[378\]\[1\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[531\]\[0\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[92\]\[1\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[12\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[114\]\[0\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[144\]\[0\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[165\]\[0\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[31\]\[0\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[320\]\[0\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[474\]\[1\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[6\]\[1\],17.92µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[23\],17.92µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[19\],17.92µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[28\],17.92µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[28\],17.92µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[29\],17.92µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[9\],17.92µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[30\]\[11\],17.92µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[26\],17.92µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[502\]\[0\],17.79µm
_22797_,17.74µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[100\]\[0\],17.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[48\],17.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[5\],17.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[550\]\[1\],17.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[320\]\[1\],17.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[368\]\[1\],17.64µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[8\]\[15\],17.64µm
_09292_,17.56µm
_17786_,17.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[225\]\[1\],17.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.alu.cmp_r,17.56µm
_06157_,17.51µm
_06368_,17.51µm
_07185_,17.51µm
_09191_,17.51µm
_18153_,17.51µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[31\],17.51µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[311\]\[1\],17.51µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[332\]\[1\],17.51µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[377\]\[1\],17.51µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[71\]\[1\],17.51µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[12\],17.51µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[2\],17.51µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[20\],17.51µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[3\]\[15\],17.51µm
_07702_,17.46µm
_08438_,17.46µm
_08501_,17.46µm
_08612_,17.46µm
_08777_,17.46µm
_09041_,17.46µm
_09246_,17.46µm
_09797_,17.46µm
_09822_,17.46µm
_09926_,17.46µm
_10251_,17.46µm
_10299_,17.46µm
_10468_,17.46µm
_10811_,17.46µm
_11011_,17.46µm
_11370_,17.46µm
_11733_,17.46µm
_11987_,17.46µm
_12242_,17.46µm
_14028_,17.46µm
_17394_,17.46µm
_20651_,17.46µm
_21195_,17.46µm
_22090_,17.46µm
_23767_,17.46µm
_23792_,17.46µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[15\],17.46µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[8\],17.46µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[12\],17.46µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[9\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[133\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[154\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[256\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[266\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[272\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[320\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[322\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[374\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[384\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[394\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[444\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[541\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[84\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[115\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[150\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[27\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[302\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[483\]\[0\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[60\]\[1\],17.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[74\]\[1\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[2\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[31\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[31\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[18\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[23\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[21\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[23\],17.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[23\],17.46µm
_00521_,17.41µm
_00986_,17.41µm
_01233_,17.41µm
_02197_,17.41µm
_03247_,17.41µm
_03643_,17.41µm
_03971_,17.41µm
_03974_,17.41µm
_05057_,17.41µm
_05499_,17.41µm
_05851_,17.41µm
_06063_,17.41µm
_06134_,17.41µm
_06281_,17.41µm
_06289_,17.41µm
_06304_,17.41µm
_06364_,17.41µm
_07225_,17.41µm
_07511_,17.41µm
_08720_,17.41µm
_09059_,17.41µm
_10239_,17.41µm
_10423_,17.41µm
_10972_,17.41µm
_10996_,17.41µm
_11311_,17.41µm
_11478_,17.41µm
_11931_,17.41µm
_12230_,17.41µm
_12576_,17.41µm
_12607_,17.41µm
_13050_,17.41µm
_13134_,17.41µm
_13158_,17.41µm
_13379_,17.41µm
_13437_,17.41µm
_13491_,17.41µm
_13522_,17.41µm
_13684_,17.41µm
_13804_,17.41µm
_13969_,17.41µm
_14204_,17.41µm
_14555_,17.41µm
_15139_,17.41µm
_15444_,17.41µm
_15540_,17.41µm
_15790_,17.41µm
_15839_,17.41µm
_15849_,17.41µm
_15947_,17.41µm
_16202_,17.41µm
_16474_,17.41µm
_16674_,17.41µm
_18100_,17.41µm
_18178_,17.41µm
_18584_,17.41µm
_18963_,17.41µm
_19147_,17.41µm
_19332_,17.41µm
_19571_,17.41µm
_19669_,17.41µm
_19806_,17.41µm
_19878_,17.41µm
_20142_,17.41µm
_20309_,17.41µm
_20441_,17.41µm
_20494_,17.41µm
_20509_,17.41µm
_20572_,17.41µm
_20892_,17.41µm
_20984_,17.41µm
_21363_,17.41µm
_22636_,17.41µm
_22809_,17.41µm
_22987_,17.41µm
_23105_,17.41µm
_23554_,17.41µm
_23679_,17.41µm
_23747_,17.41µm
_23906_,17.41µm
_23957_,17.41µm
_23994_,17.41µm
_24030_,17.41µm
_24453_,17.41µm
_24632_,17.41µm
_25105_,17.41µm
_25397_,17.41µm
_25412_,17.41µm
_25560_,17.41µm
_25861_,17.41µm
_26051_,17.41µm
_26072_,17.41µm
_26278_,17.41µm
_26485_,17.41µm
_26633_,17.41µm
_26774_,17.41µm
_26877_,17.41µm
_27120_,17.41µm
_27135_,17.41µm
_27162_,17.41µm
_27230_,17.41µm
_27497_,17.41µm
_27552_,17.41µm
_27799_,17.41µm
_27901_,17.41µm
_28097_,17.41µm
_28105_,17.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[63\],17.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.obi_resp_fifo_i.status_cnt_q\[0\],17.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.ram_0_iso_qs,17.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[16\],17.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[25\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[27\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[206\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[248\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[254\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[269\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[310\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[319\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[487\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[514\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[571\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.alu.add_cy_r,17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.o_rf_raddr\[3\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[118\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[179\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[19\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[259\]\[0\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[37\]\[1\],17.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[85\]\[0\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[10\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[22\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[0\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[2\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[17\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[16\],17.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[18\],17.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[12\],17.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[23\],17.41µm
_00025_,17.36µm
_00027_,17.36µm
_00167_,17.36µm
_01864_,17.36µm
_02269_,17.36µm
_02892_,17.36µm
_03852_,17.36µm
_03898_,17.36µm
_04694_,17.36µm
_04866_,17.36µm
_04926_,17.36µm
_06905_,17.36µm
_07286_,17.36µm
_07350_,17.36µm
_07840_,17.36µm
_07935_,17.36µm
_08803_,17.36µm
_09783_,17.36µm
_10016_,17.36µm
_10220_,17.36µm
_10613_,17.36µm
_11112_,17.36µm
_11171_,17.36µm
_11309_,17.36µm
_11384_,17.36µm
_11717_,17.36µm
_12002_,17.36µm
_12140_,17.36µm
_12567_,17.36µm
_12626_,17.36µm
_12710_,17.36µm
_13293_,17.36µm
_13332_,17.36µm
_13574_,17.36µm
_13810_,17.36µm
_14262_,17.36µm
_15528_,17.36µm
_15537_,17.36µm
_15545_,17.36µm
_16190_,17.36µm
_16583_,17.36µm
_17491_,17.36µm
_17589_,17.36µm
_17668_,17.36µm
_17804_,17.36µm
_18397_,17.36µm
_18513_,17.36µm
_18618_,17.36µm
_18631_,17.36µm
_18827_,17.36µm
_19632_,17.36µm
_19880_,17.36µm
_19963_,17.36µm
_20327_,17.36µm
_20628_,17.36µm
_20718_,17.36µm
_20902_,17.36µm
_21786_,17.36µm
_21845_,17.36µm
_21855_,17.36µm
_22737_,17.36µm
_22934_,17.36µm
_23028_,17.36µm
_23149_,17.36µm
_23446_,17.36µm
_23529_,17.36µm
_23629_,17.36µm
_23641_,17.36µm
_23700_,17.36µm
_24178_,17.36µm
_24183_,17.36µm
_24198_,17.36µm
_24498_,17.36µm
_24500_,17.36µm
_24643_,17.36µm
_25168_,17.36µm
_25355_,17.36µm
_25933_,17.36µm
_25964_,17.36µm
_26034_,17.36µm
_26100_,17.36µm
_26217_,17.36µm
_26506_,17.36µm
_26512_,17.36µm
_26886_,17.36µm
_27258_,17.36µm
_27867_,17.36µm
_27990_,17.36µm
_28042_,17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[13\],17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[7\],17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[19\],17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[2\],17.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[23\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[172\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[244\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[258\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[289\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[423\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[474\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[495\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[538\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[86\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[20\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[149\]\[1\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[366\]\[0\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[427\]\[1\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[11\]\[24\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[3\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[28\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[3\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[5\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[2\],17.36µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[10\],17.36µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.hw2reg\[12\],17.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_align.align.ibus_rdt_concat\[5\],17.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[372\]\[1\],17.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[29\]\[0\],17.18µm
_25269_,17.13µm
_24642_,17.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[139\]\[0\],17.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[465\]\[0\],17.08µm
_15942_,17µm
_00077_,16.95µm
_02766_,16.95µm
_03437_,16.95µm
_05581_,16.95µm
_22585_,16.95µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[0\],16.95µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[12\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[7\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[331\]\[0\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[539\]\[0\],16.95µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[392\]\[0\],16.95µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[14\],16.95µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[1\],16.95µm
_01461_,16.9µm
_03148_,16.9µm
_05144_,16.9µm
_06213_,16.9µm
_07028_,16.9µm
_08813_,16.9µm
_08958_,16.9µm
_09392_,16.9µm
_09429_,16.9µm
_09487_,16.9µm
_09928_,16.9µm
_10421_,16.9µm
_11205_,16.9µm
_13335_,16.9µm
_15575_,16.9µm
_15820_,16.9µm
_17256_,16.9µm
_17492_,16.9µm
_20482_,16.9µm
_21129_,16.9µm
_21389_,16.9µm
_21491_,16.9µm
_21947_,16.9µm
_22061_,16.9µm
_22350_,16.9µm
_22955_,16.9µm
_22974_,16.9µm
_23362_,16.9µm
_23777_,16.9µm
_24999_,16.9µm
_25565_,16.9µm
_26342_,16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_counters_stop_cpu_switch_on_stop_bit_counter_qs,16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[3\],16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.state\[0\],16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[4\],16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.xfer_tag\[0\],16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[20\],16.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[6\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[186\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[203\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[323\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[339\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[439\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[536\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[75\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[82\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[11\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.csr_imm,16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[195\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[198\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[1\]\[0\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[238\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[247\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[276\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[305\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[458\]\[1\],16.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[59\]\[1\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[14\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[17\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[3\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[20\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[4\],16.9µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[8\],16.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[37\],16.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[7\],16.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.bit_cnt_q\[3\],16.9µm
