net,length_um
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[29\],24.64µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[7\],24.64µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[8\],24.64µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[6\],24.64µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[9\],24.64µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[11\],24.64µm
_03688_,24.63µm
uart_tx_o,24.55µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[192\]\[0\],24.46µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[186\]\[0\],24.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[361\]\[1\],24.365µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[389\]\[0\],24.36µm
_09218_,24.33µm
_14358_,24.33µm
_15489_,24.33µm
_16681_,24.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[30\],24.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[167\]\[0\],24.3µm
_07338_,24.28µm
_17691_,24.28µm
_18029_,24.28µm
_07529_,24.23µm
_08641_,24.23µm
_08736_,24.23µm
_13746_,24.23µm
_14725_,24.23µm
_14933_,24.23µm
_15394_,24.23µm
_15453_,24.23µm
_16170_,24.23µm
_16326_,24.23µm
_16336_,24.23µm
_16920_,24.23µm
_17303_,24.23µm
_17906_,24.23µm
_21124_,24.23µm
_23940_,24.23µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_on_counter_qs\[6\],24.23µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[11\],24.23µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[61\]\[0\],24.23µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[31\],24.23µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[30\],24.23µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[25\],24.23µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[27\],24.23µm
_00384_,24.18µm
_05890_,24.18µm
_05952_,24.18µm
_06940_,24.18µm
_08058_,24.18µm
_08967_,24.18µm
_09655_,24.18µm
_09805_,24.18µm
_09938_,24.18µm
_09947_,24.18µm
_10694_,24.18µm
_11365_,24.18µm
_12714_,24.18µm
_12840_,24.18µm
_13485_,24.18µm
_14843_,24.18µm
_15430_,24.18µm
_17653_,24.18µm
_20191_,24.18µm
_22132_,24.18µm
_23820_,24.18µm
_25415_,24.18µm
_25928_,24.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[10\],24.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[52\],24.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[22\],24.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.dbus_en,24.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.state.cnt_r\[2\],24.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[106\]\[1\],24.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[117\]\[0\],24.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[379\]\[0\],24.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[39\]\[1\],24.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[415\]\[0\],24.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[474\]\[1\],24.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[30\],24.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[11\],24.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[3\],24.18µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[19\],24.18µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[15\],24.18µm
clknet_leaf_63_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,24.18µm
_04133_,24.13µm
_04740_,24.13µm
_04762_,24.13µm
_05896_,24.13µm
_05928_,24.13µm
_06268_,24.13µm
_06346_,24.13µm
_06376_,24.13µm
_07112_,24.13µm
_08298_,24.13µm
_08303_,24.13µm
_08438_,24.13µm
_08796_,24.13µm
_08844_,24.13µm
_08928_,24.13µm
_09388_,24.13µm
_10723_,24.13µm
_10795_,24.13µm
_11050_,24.13µm
_11056_,24.13µm
_11326_,24.13µm
_12285_,24.13µm
_12756_,24.13µm
_13344_,24.13µm
_13489_,24.13µm
_13576_,24.13µm
_13907_,24.13µm
_14892_,24.13µm
_15203_,24.13µm
_16271_,24.13µm
_16408_,24.13µm
_16492_,24.13µm
_17454_,24.13µm
_17472_,24.13µm
_18015_,24.13µm
_18339_,24.13µm
_18740_,24.13µm
_19192_,24.13µm
_19201_,24.13µm
_19571_,24.13µm
_19790_,24.13µm
_19897_,24.13µm
_20398_,24.13µm
_20915_,24.13µm
_20961_,24.13µm
_21474_,24.13µm
_23052_,24.13µm
_23207_,24.13µm
_23421_,24.13µm
_23599_,24.13µm
_23679_,24.13µm
_23890_,24.13µm
_24308_,24.13µm
_24479_,24.13µm
_24936_,24.13µm
_25993_,24.13µm
_26518_,24.13µm
_26963_,24.13µm
_27026_,24.13µm
_27327_,24.13µm
_27887_,24.13µm
_27909_,24.13µm
_28002_,24.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[40\],24.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[5\],24.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[60\],24.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_periph_switch_i.sequence_curr_state\[4\],24.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_ram_0_switch_i.sequence_curr_state\[1\],24.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.addr_buf\[16\],24.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[2\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_csr.csr.mstatus_mpie,24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[138\]\[1\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[239\]\[1\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[359\]\[0\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[481\]\[1\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[485\]\[0\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[532\]\[1\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[563\]\[0\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[566\]\[0\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[8\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_we,24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[113\]\[0\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[196\]\[1\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[298\]\[0\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[321\]\[0\],24.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[80\]\[1\],24.13µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[14\],24.13µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[7\],24.13µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[12\],24.13µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[6\],24.13µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[17\],24.13µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[2\],24.13µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[14\],24.13µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[31\],24.13µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[119\],24.13µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[75\],24.13µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[14\],24.13µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[8\],24.13µm
net397,24.13µm
_00653_,24.08µm
_01273_,24.08µm
_03745_,24.08µm
_04878_,24.08µm
_05895_,24.08µm
_06208_,24.08µm
_06656_,24.08µm
_07148_,24.08µm
_07853_,24.08µm
_07959_,24.08µm
_08443_,24.08µm
_09188_,24.08µm
_09725_,24.08µm
_09745_,24.08µm
_09766_,24.08µm
_09776_,24.08µm
_10872_,24.08µm
_11016_,24.08µm
_11023_,24.08µm
_11038_,24.08µm
_11281_,24.08µm
_11408_,24.08µm
_11586_,24.08µm
_11659_,24.08µm
_12034_,24.08µm
_12460_,24.08µm
_12553_,24.08µm
_12694_,24.08µm
_12801_,24.08µm
_13070_,24.08µm
_13404_,24.08µm
_13462_,24.08µm
_13704_,24.08µm
_13832_,24.08µm
_15228_,24.08µm
_15861_,24.08µm
_16860_,24.08µm
_17596_,24.08µm
_17624_,24.08µm
_18147_,24.08µm
_18512_,24.08µm
_18832_,24.08µm
_19941_,24.08µm
_20039_,24.08µm
_20893_,24.08µm
_21780_,24.08µm
_22028_,24.08µm
_22046_,24.08µm
_22935_,24.08µm
_23231_,24.08µm
_23980_,24.08µm
_24248_,24.08µm
_24667_,24.08µm
_25094_,24.08µm
_25314_,24.08µm
_25919_,24.08µm
_25971_,24.08µm
_26240_,24.08µm
_26355_,24.08µm
_26487_,24.08µm
_26533_,24.08µm
_26626_,24.08µm
_26665_,24.08µm
_27279_,24.08µm
_27692_,24.08µm
_27861_,24.08µm
_27914_,24.08µm
_28122_,24.08µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[51\],24.08µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[61\],24.08µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.dout_data\[4\],24.08µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[12\],24.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[24\],24.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.rdata0\[1\],24.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[498\]\[0\],24.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[551\]\[0\],24.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[129\]\[0\],24.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[222\]\[0\],24.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[263\]\[0\],24.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[471\]\[1\],24.08µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[11\],24.08µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[19\],24.08µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[15\],24.08µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[0\],24.08µm
net398,24.08µm
net1816,24.08µm
i_core_v_mini_mcu.system_bus_i.gen_demux_xbar\[1\].demux_xbar_i.u_xbar_varlat.gen_inputs\[0\].i_addr_dec_resp_mux.valid_inflight_q,23.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[16\],23.85µm
_15105_,23.82µm
_15421_,23.82µm
_05604_,23.8µm
_15174_,23.77µm
_17043_,23.77µm
_08747_,23.72µm
_14385_,23.72µm
_15243_,23.72µm
_17235_,23.72µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[438\]\[0\],23.72µm
i_core_v_mini_mcu.system_bus_i.system_xbar_i.gen_xbar_NtoM.i_xbar.gen_outputs\[4\].gen_rr_arb_tree.i_rr_arb_tree.gen_arbiter.rr_q\[0\],23.72µm
_02158_,23.67µm
_08891_,23.67µm
_10253_,23.67µm
_15792_,23.67µm
_16012_,23.67µm
_16692_,23.67µm
_17197_,23.67µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_assert_counter_qs\[4\],23.67µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_deassert_counter_qs\[6\],23.67µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[71\]\[0\],23.67µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[483\]\[0\],23.67µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[6\],23.67µm
net1767,23.67µm
_00523_,23.62µm
_05900_,23.62µm
_08246_,23.62µm
_08524_,23.62µm
_08969_,23.62µm
_09359_,23.62µm
_09991_,23.62µm
_10194_,23.62µm
_10199_,23.62µm
_10892_,23.62µm
_12206_,23.62µm
_13183_,23.62µm
_13597_,23.62µm
_15991_,23.62µm
_17062_,23.62µm
_17256_,23.62µm
_17603_,23.62µm
_20779_,23.62µm
_20819_,23.62µm
_23290_,23.62µm
_23891_,23.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[50\],23.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[20\],23.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[147\]\[0\],23.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[258\]\[0\],23.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[370\]\[0\],23.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[427\]\[1\],23.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[548\]\[0\],23.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[570\]\[0\],23.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[102\]\[0\],23.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[496\]\[0\],23.62µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[24\],23.62µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[3\],23.62µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[2\],23.62µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[22\],23.62µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[31\],23.62µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[21\],23.62µm
i_core_v_mini_mcu.peripheral_slave_resp\[28\],23.62µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[30\],23.62µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[1\],23.62µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_rx.baud_div_q\[2\],23.62µm
_00085_,23.57µm
_00102_,23.57µm
_00457_,23.57µm
_01140_,23.57µm
_01968_,23.57µm
_03626_,23.57µm
_04460_,23.57µm
_04818_,23.57µm
_04877_,23.57µm
_05528_,23.57µm
_05966_,23.57µm
_06271_,23.57µm
_06628_,23.57µm
_07208_,23.57µm
_07638_,23.57µm
_08420_,23.57µm
_08953_,23.57µm
_09469_,23.57µm
_09509_,23.57µm
_09996_,23.57µm
_10003_,23.57µm
_10029_,23.57µm
_10068_,23.57µm
_10191_,23.57µm
_11048_,23.57µm
_11186_,23.57µm
_11403_,23.57µm
_11737_,23.57µm
_12113_,23.57µm
_12763_,23.57µm
_13114_,23.57µm
_13136_,23.57µm
_14221_,23.57µm
_14378_,23.57µm
_15146_,23.57µm
_15616_,23.57µm
_16110_,23.57µm
_16759_,23.57µm
_16988_,23.57µm
_17387_,23.57µm
_17641_,23.57µm
_18880_,23.57µm
_19104_,23.57µm
_19153_,23.57µm
_19229_,23.57µm
_19280_,23.57µm
_20982_,23.57µm
_21092_,23.57µm
_21829_,23.57µm
_21954_,23.57µm
_22195_,23.57µm
_22215_,23.57µm
_22372_,23.57µm
_22417_,23.57µm
_22488_,23.57µm
_22505_,23.57µm
_22569_,23.57µm
_22756_,23.57µm
_23270_,23.57µm
_23858_,23.57µm
_24242_,23.57µm
_24489_,23.57µm
_24490_,23.57µm
_24502_,23.57µm
_25028_,23.57µm
_25031_,23.57µm
_25131_,23.57µm
_25506_,23.57µm
_25804_,23.57µm
_25846_,23.57µm
_25951_,23.57µm
_25985_,23.57µm
_26008_,23.57µm
_26029_,23.57µm
_26486_,23.57µm
_26625_,23.57µm
_27154_,23.57µm
_27900_,23.57µm
_28014_,23.57µm
_28090_,23.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[47\],23.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_on_counter_qs\[3\],23.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[23\],23.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[21\],23.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[30\],23.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[2\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[111\]\[1\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[150\]\[1\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[176\]\[1\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[200\]\[0\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[364\]\[0\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[401\]\[1\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[435\]\[0\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[555\]\[0\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[68\]\[0\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.rf_ram_if.rdata1,23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[144\]\[0\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[174\]\[0\],23.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[376\]\[0\],23.57µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[25\],23.57µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[23\],23.57µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[25\],23.57µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[1\],23.57µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[14\],23.57µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[1\],23.57µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[5\],23.57µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[118\],23.57µm
net1744,23.57µm
_00103_,23.52µm
_00786_,23.52µm
_02411_,23.52µm
_06292_,23.52µm
_06768_,23.52µm
_07388_,23.52µm
_08414_,23.52µm
_08681_,23.52µm
_09997_,23.52µm
_11200_,23.52µm
_11257_,23.52µm
_11329_,23.52µm
_11979_,23.52µm
_12453_,23.52µm
_12583_,23.52µm
_12671_,23.52µm
_12973_,23.52µm
_13200_,23.52µm
_13293_,23.52µm
_13397_,23.52µm
_13478_,23.52µm
_13552_,23.52µm
_13690_,23.52µm
_13734_,23.52µm
_13935_,23.52µm
_14229_,23.52µm
_14720_,23.52µm
_15250_,23.52µm
_16199_,23.52µm
_16264_,23.52µm
_16934_,23.52µm
_16977_,23.52µm
_17009_,23.52µm
_17323_,23.52µm
_17402_,23.52µm
_17650_,23.52µm
_18459_,23.52µm
_18619_,23.52µm
_18814_,23.52µm
_18944_,23.52µm
_19230_,23.52µm
_19321_,23.52µm
_19382_,23.52µm
_19462_,23.52µm
_19761_,23.52µm
_19976_,23.52µm
_21660_,23.52µm
_22847_,23.52µm
_23021_,23.52µm
_24036_,23.52µm
_24037_,23.52µm
_24071_,23.52µm
_24201_,23.52µm
_24649_,23.52µm
_24716_,23.52µm
_24819_,23.52µm
_25103_,23.52µm
_25140_,23.52µm
_25345_,23.52µm
_25417_,23.52µm
_25579_,23.52µm
_25617_,23.52µm
_25838_,23.52µm
_26163_,23.52µm
_26202_,23.52µm
_26545_,23.52µm
_27112_,23.52µm
_27528_,23.52µm
_27689_,23.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.power_gate_core_qs,23.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[13\],23.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[8\],23.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.config_csb,23.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[28\],23.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[32\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[226\]\[1\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[263\]\[0\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[312\]\[0\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[571\]\[0\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[9\]\[0\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.state.ibus_cyc,23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[157\]\[1\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[16\]\[1\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[296\]\[0\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[475\]\[0\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[505\]\[1\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[508\]\[1\],23.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[83\]\[1\],23.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[11\]\[31\],23.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[12\],23.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[16\],23.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[15\],23.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[2\]\[3\],23.52µm
_11856_,23.24µm
_09651_,23.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[89\]\[0\],23.21µm
_06220_,23.16µm
_15920_,23.16µm
_16119_,23.16µm
_16579_,23.16µm
