net,length_um
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_counter_sequence_cpu_reset_i.sequence_curr_state\[3\],20.21µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_on_counter_qs\[15\],20.21µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[13\],20.21µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[1\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.pc_plus_4_cy_r,20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_align.align.ctrl_misal,20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[105\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[213\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[530\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[9\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[115\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[118\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[12\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[221\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[222\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[238\]\[1\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[41\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[500\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[60\]\[1\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[65\]\[1\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[68\]\[1\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[83\]\[0\],20.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[85\]\[1\],20.21µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[21\],20.21µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[15\],20.21µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[3\],20.21µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[2\]\[8\],20.21µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[3\]\[17\],20.21µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[3\]\[2\],20.21µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[8\],20.21µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[20\],20.21µm
_00428_,20.16µm
_00802_,20.16µm
_01269_,20.16µm
_02228_,20.16µm
_02280_,20.16µm
_03933_,20.16µm
_04078_,20.16µm
_04105_,20.16µm
_04762_,20.16µm
_05220_,20.16µm
_06288_,20.16µm
_06917_,20.16µm
_06944_,20.16µm
_06997_,20.16µm
_07177_,20.16µm
_07771_,20.16µm
_07792_,20.16µm
_08116_,20.16µm
_08284_,20.16µm
_08639_,20.16µm
_08820_,20.16µm
_08893_,20.16µm
_09796_,20.16µm
_10154_,20.16µm
_10822_,20.16µm
_10928_,20.16µm
_11540_,20.16µm
_12227_,20.16µm
_12246_,20.16µm
_12249_,20.16µm
_12265_,20.16µm
_12276_,20.16µm
_12871_,20.16µm
_12986_,20.16µm
_13050_,20.16µm
_13081_,20.16µm
_13343_,20.16µm
_13403_,20.16µm
_13495_,20.16µm
_14151_,20.16µm
_14501_,20.16µm
_14917_,20.16µm
_15132_,20.16µm
_15381_,20.16µm
_16372_,20.16µm
_16542_,20.16µm
_16596_,20.16µm
_17367_,20.16µm
_17447_,20.16µm
_17837_,20.16µm
_18526_,20.16µm
_18750_,20.16µm
_19006_,20.16µm
_19340_,20.16µm
_19745_,20.16µm
_19765_,20.16µm
_19784_,20.16µm
_19902_,20.16µm
_19930_,20.16µm
_19951_,20.16µm
_20407_,20.16µm
_20894_,20.16µm
_21056_,20.16µm
_21345_,20.16µm
_21549_,20.16µm
_21770_,20.16µm
_21815_,20.16µm
_22169_,20.16µm
_23201_,20.16µm
_23477_,20.16µm
_23686_,20.16µm
_23840_,20.16µm
_24003_,20.16µm
_24288_,20.16µm
_24343_,20.16µm
_24346_,20.16µm
_24371_,20.16µm
_24539_,20.16µm
_24771_,20.16µm
_24916_,20.16µm
_25066_,20.16µm
_25167_,20.16µm
_25170_,20.16µm
_25408_,20.16µm
_25564_,20.16µm
_25592_,20.16µm
_25725_,20.16µm
_25810_,20.16µm
_26164_,20.16µm
_26187_,20.16µm
_26508_,20.16µm
_26719_,20.16µm
_27177_,20.16µm
_27869_,20.16µm
_27897_,20.16µm
exit_value_int\[19\],20.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[37\],20.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[3\],20.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.cpu_subsystem_powergate_iso_n,20.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[24\],20.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[2\],20.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[41\],20.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[24\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[129\]\[1\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[223\]\[0\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[262\]\[0\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[273\]\[1\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[321\]\[0\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[375\]\[1\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[411\]\[1\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[557\]\[1\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[566\]\[1\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[98\]\[0\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[163\]\[1\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[166\]\[1\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[201\]\[1\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[232\]\[0\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[2\]\[0\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[309\]\[0\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[33\]\[0\],20.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[430\]\[0\],20.16µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[2\],20.16µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[7\],20.16µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[27\],20.16µm
_23847_,19.98µm
_10308_,19.93µm
_14295_,19.93µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.intr_state_qs\[3\],19.93µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[131\]\[0\],19.93µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[70\]\[0\],19.93µm
_16651_,19.9µm
_11563_,19.88µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[456\]\[0\],19.88µm
_14804_,19.85µm
_09698_,19.8µm
_14546_,19.8µm
_16572_,19.8µm
_18139_,19.8µm
_22515_,19.8µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[81\]\[1\],19.8µm
_20814_,19.75µm
_21700_,19.75µm
_21726_,19.75µm
_22817_,19.75µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[59\],19.75µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_on_counter_qs\[1\],19.75µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[48\]\[0\],19.75µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[526\]\[1\],19.75µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[88\]\[0\],19.75µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[49\]\[1\],19.75µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[24\],19.75µm
_05194_,19.7µm
_05330_,19.7µm
_06608_,19.7µm
_09819_,19.7µm
_09836_,19.7µm
_09914_,19.7µm
_10281_,19.7µm
_12482_,19.7µm
_13071_,19.7µm
_15628_,19.7µm
_15787_,19.7µm
_16706_,19.7µm
_17274_,19.7µm
_18178_,19.7µm
_18597_,19.7µm
_19525_,19.7µm
_20866_,19.7µm
_23666_,19.7µm
_23788_,19.7µm
_24058_,19.7µm
_24779_,19.7µm
_24950_,19.7µm
_25210_,19.7µm
_25908_,19.7µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[1\],19.7µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[30\],19.7µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[9\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[14\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm19_12_20\[3\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[183\]\[0\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[272\]\[1\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[299\]\[0\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[351\]\[0\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[357\]\[0\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[452\]\[1\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[458\]\[1\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[92\]\[0\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[209\]\[0\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[220\]\[0\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[225\]\[0\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[266\]\[1\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[39\]\[1\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[405\]\[1\],19.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[79\]\[1\],19.7µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[28\],19.7µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[27\],19.7µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[8\],19.7µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[22\],19.7µm
_00367_,19.65µm
_00496_,19.65µm
_01075_,19.65µm
_01278_,19.65µm
_03904_,19.65µm
_04730_,19.65µm
_04796_,19.65µm
_04870_,19.65µm
_06002_,19.65µm
_06515_,19.65µm
_07286_,19.65µm
_07372_,19.65µm
_07593_,19.65µm
_07984_,19.65µm
_08122_,19.65µm
_09129_,19.65µm
_09414_,19.65µm
_09488_,19.65µm
_09514_,19.65µm
_09692_,19.65µm
_09855_,19.65µm
_10099_,19.65µm
_10161_,19.65µm
_10274_,19.65µm
_10338_,19.65µm
_11160_,19.65µm
_11452_,19.65µm
_11518_,19.65µm
_11829_,19.65µm
_12071_,19.65µm
_12430_,19.65µm
_12796_,19.65µm
_12861_,19.65µm
_12954_,19.65µm
_13078_,19.65µm
_13388_,19.65µm
_13654_,19.65µm
_13765_,19.65µm
_14018_,19.65µm
_14683_,19.65µm
_15413_,19.65µm
_15487_,19.65µm
_15773_,19.65µm
_15856_,19.65µm
_15876_,19.65µm
_15941_,19.65µm
_16017_,19.65µm
_16058_,19.65µm
_16797_,19.65µm
_17121_,19.65µm
_17164_,19.65µm
_17172_,19.65µm
_17742_,19.65µm
_18661_,19.65µm
_18678_,19.65µm
_18890_,19.65µm
_19065_,19.65µm
_19147_,19.65µm
_19222_,19.65µm
_19463_,19.65µm
_19570_,19.65µm
_20084_,19.65µm
_20245_,19.65µm
_20615_,19.65µm
_20624_,19.65µm
_20777_,19.65µm
_20841_,19.65µm
_20890_,19.65µm
_20899_,19.65µm
_20969_,19.65µm
_21198_,19.65µm
_21212_,19.65µm
_22025_,19.65µm
_22830_,19.65µm
_23507_,19.65µm
_24345_,19.65µm
_25336_,19.65µm
_25443_,19.65µm
_25726_,19.65µm
_25828_,19.65µm
_25837_,19.65µm
_25933_,19.65µm
_26500_,19.65µm
_26698_,19.65µm
_26947_,19.65µm
_27044_,19.65µm
_27621_,19.65µm
_27847_,19.65µm
_27935_,19.65µm
_27979_,19.65µm
_28120_,19.65µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[29\],19.65µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[89\],19.65µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[33\],19.65µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.periph_clk_gate_qs,19.65µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_periph_switch_i.sequence_curr_state\[2\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[101\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[111\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[157\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[165\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[198\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[207\]\[0\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[236\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[264\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[267\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[281\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[361\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[368\]\[0\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[392\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[401\]\[0\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[47\]\[0\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[500\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[520\]\[0\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[538\]\[0\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[9\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[24\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[227\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[292\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[351\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[35\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[367\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[420\]\[0\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[431\]\[0\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[435\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[459\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[502\]\[1\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[507\]\[0\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[63\]\[0\],19.65µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[88\]\[1\],19.65µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[5\],19.65µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[23\],19.65µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[10\],19.65µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[2\]\[19\],19.65µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[11\],19.65µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[8\]\[17\],19.65µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[112\],19.65µm
_00007_,19.6µm
_00208_,19.6µm
_00410_,19.6µm
_00849_,19.6µm
_00940_,19.6µm
_01214_,19.6µm
_04801_,19.6µm
_04934_,19.6µm
_05368_,19.6µm
_06035_,19.6µm
_06202_,19.6µm
_06576_,19.6µm
_06940_,19.6µm
_07418_,19.6µm
_07495_,19.6µm
_07873_,19.6µm
_08192_,19.6µm
_09415_,19.6µm
_09847_,19.6µm
_09912_,19.6µm
_09939_,19.6µm
_09975_,19.6µm
_10470_,19.6µm
_10729_,19.6µm
_10971_,19.6µm
_11341_,19.6µm
_11363_,19.6µm
_11803_,19.6µm
_12010_,19.6µm
_12711_,19.6µm
_12754_,19.6µm
_12929_,19.6µm
_12976_,19.6µm
_13065_,19.6µm
_13127_,19.6µm
_13183_,19.6µm
_13610_,19.6µm
_14445_,19.6µm
_14615_,19.6µm
_14789_,19.6µm
_15018_,19.6µm
_15055_,19.6µm
_15357_,19.6µm
_15496_,19.6µm
_15877_,19.6µm
_16358_,19.6µm
_16805_,19.6µm
_16967_,19.6µm
_17145_,19.6µm
_18424_,19.6µm
_18715_,19.6µm
_18888_,19.6µm
_19034_,19.6µm
_19426_,19.6µm
_19565_,19.6µm
_20282_,19.6µm
_20469_,19.6µm
_20471_,19.6µm
_20537_,19.6µm
_20598_,19.6µm
_21216_,19.6µm
_21219_,19.6µm
_21452_,19.6µm
_21876_,19.6µm
_21882_,19.6µm
_23028_,19.6µm
_23190_,19.6µm
_23290_,19.6µm
_23771_,19.6µm
_23898_,19.6µm
_24060_,19.6µm
_24392_,19.6µm
_24568_,19.6µm
_24750_,19.6µm
_24791_,19.6µm
_24927_,19.6µm
_25502_,19.6µm
_25505_,19.6µm
_25565_,19.6µm
_25995_,19.6µm
_26118_,19.6µm
_26706_,19.6µm
_26707_,19.6µm
_27232_,19.6µm
_27666_,19.6µm
_27753_,19.6µm
_27801_,19.6µm
_28085_,19.6µm
_28089_,19.6µm
exit_value_int\[17\],19.6µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[25\],19.6µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.flash_io2_do,19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_align.align.ibus_rdt_concat\[6\],19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[258\]\[1\],19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[27\]\[0\],19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[386\]\[0\],19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[397\]\[0\],19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[525\]\[0\],19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[12\],19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[274\]\[1\],19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[314\]\[0\],19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[415\]\[1\],19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[55\]\[1\],19.6µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[3\],19.6µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[19\],19.6µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[23\],19.6µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.tx_out_q,19.6µm
net908,19.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[395\]\[0\],19.54µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[487\]\[1\],19.42µm
_06820_,19.37µm
_26745_,19.37µm
_14857_,19.34µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[23\],19.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[300\]\[1\],19.32µm
_06638_,19.24µm
_09298_,19.24µm
_16901_,19.24µm
_17535_,19.24µm
_17725_,19.24µm
_05607_,19.19µm
_09823_,19.19µm
_10129_,19.19µm
_17826_,19.19µm
_21264_,19.19µm
_21765_,19.19µm
_22035_,19.19µm
_22676_,19.19µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[48\],19.19µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.reg_to_counter_cpu_powergate_iso_off_i.counter_curr_state\[2\],19.19µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[25\],19.19µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[19\],19.19µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[358\]\[1\],19.19µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[425\]\[0\],19.19µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[0\],19.19µm
_06364_,19.14µm
_09208_,19.14µm
_09435_,19.14µm
_09540_,19.14µm
_10397_,19.14µm
_10476_,19.14µm
_12468_,19.14µm
_13796_,19.14µm
_15458_,19.14µm
_15696_,19.14µm
_16069_,19.14µm
_16197_,19.14µm
_16664_,19.14µm
_17012_,19.14µm
_18194_,19.14µm
_20513_,19.14µm
_20559_,19.14µm
_27358_,19.14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[47\],19.14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[0\],19.14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[7\],19.14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[22\],19.14µm
