net,length_um
_27452_,42.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[450\]\[0\],42.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[454\]\[1\],42.1µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[4\],42.1µm
_06859_,42.05µm
_09939_,42.05µm
_10113_,42.05µm
_10625_,42.05µm
_11037_,42.05µm
_11122_,42.05µm
_16960_,42.05µm
_17460_,42.05µm
_25893_,42.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[30\],42.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm24_20\[2\],42.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[112\]\[1\],42.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[284\]\[0\],42.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[99\]\[0\],42.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[20\],42.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[3\]\[0\],42.05µm
_04898_,42µm
_06022_,42µm
_07939_,42µm
_07972_,42µm
_08503_,42µm
_08996_,42µm
_09748_,42µm
_10079_,42µm
_10128_,42µm
_10956_,42µm
_12696_,42µm
_12703_,42µm
_13462_,42µm
_13811_,42µm
_14221_,42µm
_17260_,42µm
_20289_,42µm
_20392_,42µm
_24187_,42µm
_25004_,42µm
_25326_,42µm
_25332_,42µm
_25446_,42µm
_25669_,42µm
_26430_,42µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[16\],42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[58\]\[0\],42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[12\]\[1\],42µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[20\],42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[488\]\[1\],41.77µm
_14611_,41.64µm
_14854_,41.64µm
_15308_,41.64µm
_15521_,41.64µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_assert_counter_qs\[7\],41.64µm
_06182_,41.59µm
_08642_,41.59µm
_09027_,41.59µm
_09166_,41.59µm
_12181_,41.59µm
_15504_,41.59µm
_15587_,41.59µm
_17400_,41.59µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[532\]\[0\],41.59µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[27\],41.59µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_rx.baud_div_q\[0\],41.59µm
_05568_,41.54µm
_06474_,41.54µm
_06640_,41.54µm
_08361_,41.54µm
_08841_,41.54µm
_09730_,41.54µm
_09869_,41.54µm
_10200_,41.54µm
_13499_,41.54µm
_14585_,41.54µm
_14667_,41.54µm
_17978_,41.54µm
_18392_,41.54µm
_23888_,41.54µm
_26152_,41.54µm
_27062_,41.54µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[19\],41.54µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.din_data\[1\],41.54µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[251\]\[1\],41.54µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[19\],41.54µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[27\],41.54µm
_06449_,41.49µm
_12639_,41.49µm
_13197_,41.49µm
_13755_,41.49µm
_14801_,41.49µm
_17674_,41.49µm
_21198_,41.49µm
_21757_,41.49µm
_24317_,41.49µm
_24326_,41.49µm
_26104_,41.49µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[73\],41.49µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_off_counter_qs\[4\],41.49µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[19\],41.49µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[13\],41.49µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[3\],41.49µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[280\]\[1\],41.49µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[33\]\[0\],41.49µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[557\]\[1\],41.49µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[256\]\[0\],41.49µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[437\]\[0\],41.49µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[20\],41.49µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[13\],41.49µm
_00259_,41.44µm
_06052_,41.44µm
_07210_,41.44µm
_08283_,41.44µm
_08428_,41.44µm
_09595_,41.44µm
_10091_,41.44µm
_10411_,41.44µm
_11472_,41.44µm
_12896_,41.44µm
_13019_,41.44µm
_13793_,41.44µm
_14096_,41.44µm
_16797_,41.44µm
_21773_,41.44µm
_22184_,41.44µm
_23106_,41.44µm
_24185_,41.44µm
_24759_,41.44µm
_26263_,41.44µm
_27698_,41.44µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[7\],41.44µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.decode.o_two_stage_op,41.44µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[343\]\[0\],41.44µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[4\],41.26µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[81\],41.21µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[5\],41.21µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[31\],41.21µm
_08651_,41.08µm
_14614_,41.08µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[6\],41.08µm
_06359_,41.03µm
_09015_,41.03µm
_15856_,41.03µm
_18104_,41.03µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[541\]\[0\],41.03µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[63\]\[1\],40.99µm
_08805_,40.98µm
_10281_,40.98µm
_10362_,40.98µm
_15326_,40.98µm
_16476_,40.98µm
_16708_,40.98µm
_18067_,40.98µm
_18145_,40.98µm
_27456_,40.98µm
_27537_,40.98µm
_27913_,40.98µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.intr_state_qs\[18\],40.98µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.addr_buf\[17\],40.98µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[7\],40.98µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[20\]\[1\],40.98µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[467\]\[0\],40.98µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[545\]\[1\],40.98µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[33\]\[1\],40.98µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[16\],40.98µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[20\],40.98µm
_06356_,40.93µm
_06807_,40.93µm
_06848_,40.93µm
_07169_,40.93µm
_07651_,40.93µm
_08266_,40.93µm
_09412_,40.93µm
_12883_,40.93µm
_13464_,40.93µm
_16166_,40.93µm
_17596_,40.93µm
_17669_,40.93µm
_21306_,40.93µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_periph_switch_i.sequence_curr_state\[2\],40.93µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[7\],40.93µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[31\],40.93µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.decode.o_immdec_en\[0\],40.93µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[185\]\[1\],40.93µm
_05419_,40.88µm
_06993_,40.88µm
_12877_,40.88µm
_14262_,40.88µm
_14873_,40.88µm
_15237_,40.88µm
_15826_,40.88µm
_17321_,40.88µm
_19343_,40.88µm
_24122_,40.88µm
_24220_,40.88µm
_26061_,40.88µm
_26345_,40.88µm
_27063_,40.88µm
_27746_,40.88µm
net1,40.88µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[46\]\[1\],40.88µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[205\]\[1\],40.88µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[458\]\[0\],40.88µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[2\],40.88µm
_21807_,40.57µm
_20520_,40.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[18\],40.52µm
_06186_,40.47µm
_09347_,40.47µm
_10309_,40.47µm
_14304_,40.47µm
_14453_,40.47µm
_15183_,40.47µm
_15438_,40.47µm
_15897_,40.47µm
_16537_,40.47µm
_17891_,40.47µm
_21724_,40.47µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[46\],40.47µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[7\],40.47µm
_05815_,40.42µm
_06316_,40.42µm
_07500_,40.42µm
_08309_,40.42µm
_09524_,40.42µm
_09672_,40.42µm
_09673_,40.42µm
_12504_,40.42µm
_14482_,40.42µm
_14744_,40.42µm
_16701_,40.42µm
_16726_,40.42µm
_17155_,40.42µm
_17992_,40.42µm
_27769_,40.42µm
_28094_,40.42µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[9\],40.42µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[31\],40.42µm
i_core_v_mini_mcu.core_data_req\[4\],40.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.csr_addr\[1\],40.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[18\]\[0\],40.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[472\]\[1\],40.42µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.allzero_cnt_q\[4\],40.42µm
_00393_,40.37µm
_07073_,40.37µm
_07423_,40.37µm
_08110_,40.37µm
_08680_,40.37µm
_12155_,40.37µm
_12346_,40.37µm
_12393_,40.37µm
_13491_,40.37µm
_14352_,40.37µm
_14627_,40.37µm
_14969_,40.37µm
_16214_,40.37µm
_17721_,40.37µm
_20231_,40.37µm
_20541_,40.37µm
_22042_,40.37µm
_23239_,40.37µm
_24902_,40.37µm
_26150_,40.37µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.dout_data\[0\],40.37µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[36\],40.37µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.sched_mode_q\[1\],40.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[19\]\[0\],40.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[246\]\[0\],40.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[290\]\[0\],40.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[497\]\[1\],40.37µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[13\],40.37µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[9\],40.37µm
_05271_,40.32µm
_05896_,40.32µm
_05959_,40.32µm
_06117_,40.32µm
_06380_,40.32µm
_07564_,40.32µm
_08448_,40.32µm
_10154_,40.32µm
_14090_,40.32µm
_18868_,40.32µm
_21173_,40.32µm
_23541_,40.32µm
_25789_,40.32µm
_27358_,40.32µm
_27855_,40.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[13\],40.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_ram_0_switch_i.sequence_curr_state\[3\],40.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.resetn,40.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[19\],40.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[322\]\[0\],40.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[325\]\[1\],40.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[73\]\[1\],40.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[100\]\[1\],40.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[368\]\[0\],40.32µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.sreg_q\[1\],40.32µm
_18372_,40.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[484\]\[0\],40.04µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[211\]\[1\],40.04µm
_27526_,40.01µm
_08780_,39.96µm
_14637_,39.96µm
_15482_,39.96µm
_02095_,39.91µm
_06041_,39.91µm
_09732_,39.91µm
_14567_,39.91µm
_15473_,39.91µm
_16654_,39.91µm
_22804_,39.91µm
_24290_,39.91µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[345\]\[0\],39.91µm
net933,39.91µm
_05563_,39.86µm
_15063_,39.86µm
_15450_,39.86µm
_15509_,39.86µm
_16425_,39.86µm
_18430_,39.86µm
_20553_,39.86µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[13\],39.86µm
i_core_v_mini_mcu.core_data_req\[2\],39.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[3\]\[0\],39.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[128\]\[1\],39.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[362\]\[1\],39.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[427\]\[0\],39.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[492\]\[1\],39.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[10\],39.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[2\],39.86µm
_05819_,39.81µm
_06073_,39.81µm
_06744_,39.81µm
_09435_,39.81µm
_09774_,39.81µm
_10942_,39.81µm
_12183_,39.81µm
_12945_,39.81µm
_13322_,39.81µm
_13442_,39.81µm
_13852_,39.81µm
_14164_,39.81µm
_14393_,39.81µm
_16924_,39.81µm
_16976_,39.81µm
_17744_,39.81µm
_18022_,39.81µm
_18414_,39.81µm
_20539_,39.81µm
_20761_,39.81µm
_21118_,39.81µm
_21280_,39.81µm
_24236_,39.81µm
_25427_,39.81µm
_26316_,39.81µm
_26953_,39.81µm
_27334_,39.81µm
_27409_,39.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_deassert_counter_qs\[2\],39.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.config_do\[2\],39.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[3\],39.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[3\],39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[20\],39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.rf_ram_if.wen0_r,39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[296\]\[1\],39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[356\]\[1\],39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[436\]\[0\],39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[476\]\[1\],39.81µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[13\],39.81µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[24\],39.81µm
_05855_,39.76µm
_06303_,39.76µm
_06305_,39.76µm
_06696_,39.76µm
_07143_,39.76µm
_07523_,39.76µm
_09513_,39.76µm
_10085_,39.76µm
_10167_,39.76µm
_11414_,39.76µm
_13076_,39.76µm
_13107_,39.76µm
_14282_,39.76µm
_15134_,39.76µm
_15441_,39.76µm
_16217_,39.76µm
_16988_,39.76µm
_17290_,39.76µm
_17688_,39.76µm
_19122_,39.76µm
_19936_,39.76µm
_20389_,39.76µm
_20464_,39.76µm
_21282_,39.76µm
_22304_,39.76µm
_23632_,39.76µm
_23788_,39.76µm
_24025_,39.76µm
_25264_,39.76µm
_25494_,39.76µm
_26262_,39.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[12\],39.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.reg_to_counter_cpu_powergate_switch_on_i.counter_curr_state\[0\],39.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.addr_buf\[10\],39.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[18\],39.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[9\],39.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[30\]\[1\],39.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[352\]\[1\],39.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[38\]\[1\],39.76µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[77\],39.76µm
_09689_,39.45µm
_14753_,39.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.din_ddr,39.45µm
_15020_,39.4µm
_16160_,39.4µm
_16930_,39.4µm
_17409_,39.4µm
_17975_,39.4µm
_18055_,39.4µm
_10268_,39.35µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm24_20\[1\],39.35µm
_00192_,39.3µm
_06952_,39.3µm
_07161_,39.3µm
_07256_,39.3µm
_08538_,39.3µm
_09759_,39.3µm
_10790_,39.3µm
_14599_,39.3µm
_14747_,39.3µm
_15811_,39.3µm
_16112_,39.3µm
_17654_,39.3µm
_17694_,39.3µm
_22029_,39.3µm
_22822_,39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.intr_state_qs\[20\],39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[22\],39.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[30\],39.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[546\]\[1\],39.3µm
_00407_,39.25µm
_02096_,39.25µm
_05560_,39.25µm
_05955_,39.25µm
_06131_,39.25µm
_07413_,39.25µm
_09215_,39.25µm
_10428_,39.25µm
_13528_,39.25µm
_14609_,39.25µm
_16151_,39.25µm
_16527_,39.25µm
_16971_,39.25µm
_17247_,39.25µm
_17729_,39.25µm
_21005_,39.25µm
_21184_,39.25µm
_24650_,39.25µm
_24969_,39.25µm
_25262_,39.25µm
_26134_,39.25µm
_26556_,39.25µm
_26640_,39.25µm
_27681_,39.25µm
_28112_,39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[38\],39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_deassert_counter_qs\[3\],39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[20\],39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[21\],39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[4\],39.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[317\]\[1\],39.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[357\]\[0\],39.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[27\],39.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[22\],39.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[25\],39.25µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[113\],39.25µm
_00383_,39.2µm
_05991_,39.2µm
_07348_,39.2µm
_08040_,39.2µm
_08257_,39.2µm
_08422_,39.2µm
_08481_,39.2µm
_08944_,39.2µm
_08989_,39.2µm
_10282_,39.2µm
_11299_,39.2µm
_12384_,39.2µm
_12793_,39.2µm
_14063_,39.2µm
_14610_,39.2µm
_17044_,39.2µm
_22157_,39.2µm
_22382_,39.2µm
_22580_,39.2µm
_23342_,39.2µm
_25930_,39.2µm
_26528_,39.2µm
_27096_,39.2µm
_27285_,39.2µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[30\],39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[229\]\[1\],39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[409\]\[1\],39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[428\]\[1\],39.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[16\],39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[23\]\[1\],39.02µm
_24352_,38.97µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[385\]\[0\],38.97µm
_16115_,38.94µm
_15037_,38.89µm
_05913_,38.84µm
_09075_,38.84µm
_16915_,38.84µm
_17353_,38.84µm
_20590_,38.82µm
_05722_,38.79µm
_14676_,38.79µm
_14794_,38.79µm
_14814_,38.79µm
_15599_,38.79µm
_17221_,38.79µm
_17300_,38.79µm
_17306_,38.79µm
_17527_,38.79µm
_18386_,38.79µm
_21974_,38.79µm
i_core_v_mini_mcu.core_data_req\[5\],38.79µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[21\],38.79µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[30\],38.79µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[15\],38.79µm
clknet_leaf_29_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,38.79µm
_05807_,38.74µm
_08007_,38.74µm
_08162_,38.74µm
_08480_,38.74µm
_08804_,38.74µm
_08904_,38.74µm
_09778_,38.74µm
_09897_,38.74µm
_13823_,38.74µm
_14623_,38.74µm
_14693_,38.74µm
_15641_,38.74µm
_15733_,38.74µm
_16764_,38.74µm
_17666_,38.74µm
_17754_,38.74µm
_18367_,38.74µm
_19980_,38.74µm
_22287_,38.74µm
_22327_,38.74µm
_23715_,38.74µm
exit_value_int\[7\],38.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[15\],38.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[63\],38.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[17\],38.74µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[31\]\[1\],38.74µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[249\]\[1\],38.74µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[340\]\[1\],38.74µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[2\],38.74µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[67\],38.74µm
_00265_,38.69µm
_06816_,38.69µm
_07065_,38.69µm
_07976_,38.69µm
_08817_,38.69µm
_09514_,38.69µm
_10088_,38.69µm
_10240_,38.69µm
_10359_,38.69µm
_11657_,38.69µm
_11825_,38.69µm
_11973_,38.69µm
_12782_,38.69µm
_13150_,38.69µm
_15447_,38.69µm
_15578_,38.69µm
