net,length_um
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[0\],39.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[395\]\[0\],39.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[20\]\[1\],39.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[22\]\[1\],39.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[260\]\[0\],39.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[401\]\[0\],39.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[20\],39.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[10\],39.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[21\],39.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[3\],39.86µm
_05456_,39.81µm
_05487_,39.81µm
_09458_,39.81µm
_10246_,39.81µm
_11362_,39.81µm
_13256_,39.81µm
_13309_,39.81µm
_15042_,39.81µm
_15722_,39.81µm
_16813_,39.81µm
_17242_,39.81µm
_17685_,39.81µm
_20212_,39.81µm
_21818_,39.81µm
_23201_,39.81µm
_24355_,39.81µm
_24609_,39.81µm
_24642_,39.81µm
_27171_,39.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_periph_iso_i.sequence_curr_state\[4\],39.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_periph_reset_i.sequence_curr_state\[2\],39.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[30\],39.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[11\],39.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[14\],39.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[17\],39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.rreq_r,39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[179\]\[0\],39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[292\]\[1\],39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[345\]\[0\],39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[79\]\[1\],39.81µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[5\],39.81µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[34\],39.81µm
net1318,39.78µm
_06364_,39.76µm
_08478_,39.76µm
_08555_,39.76µm
_10201_,39.76µm
_10391_,39.76µm
_12111_,39.76µm
_13609_,39.76µm
_13751_,39.76µm
_13923_,39.76µm
_14446_,39.76µm
_14482_,39.76µm
_14536_,39.76µm
_17319_,39.76µm
_17759_,39.76µm
_18716_,39.76µm
_21261_,39.76µm
_23058_,39.76µm
_23062_,39.76µm
_23181_,39.76µm
_23505_,39.76µm
_25247_,39.76µm
_27518_,39.76µm
_28270_,39.76µm
i_core_v_mini_mcu.core_data_req\[72\],39.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[413\]\[1\],39.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[132\]\[1\],39.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[394\]\[0\],39.76µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[18\],39.76µm
_11368_,39.75µm
net1327,39.74µm
_09342_,39.58µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[62\],39.53µm
net1225,39.495µm
_08922_,39.4µm
_16602_,39.4µm
_16846_,39.4µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[125\],39.4µm
_09109_,39.35µm
_14730_,39.35µm
_14756_,39.35µm
_15271_,39.35µm
_15346_,39.35µm
_16155_,39.35µm
_16331_,39.35µm
_16555_,39.35µm
_21441_,39.35µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[294\]\[1\],39.35µm
_00088_,39.3µm
_06577_,39.3µm
_09338_,39.3µm
_10248_,39.3µm
_12296_,39.3µm
_15194_,39.3µm
_15462_,39.3µm
_16792_,39.3µm
_16805_,39.3µm
_17009_,39.3µm
_20180_,39.3µm
_22564_,39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[21\],39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.config_do\[2\],39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[11\],39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[49\],39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[12\],39.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[130\]\[1\],39.3µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[8\],39.3µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.hw2reg\[14\],39.3µm
_06353_,39.25µm
_07464_,39.25µm
_08206_,39.25µm
_09445_,39.25µm
_10119_,39.25µm
_10392_,39.25µm
_12197_,39.25µm
_13341_,39.25µm
_15695_,39.25µm
_17160_,39.25µm
_18000_,39.25µm
_20830_,39.25µm
_21723_,39.25µm
_21875_,39.25µm
_22343_,39.25µm
_23994_,39.25µm
_25812_,39.25µm
_26933_,39.25µm
_27555_,39.25µm
_28387_,39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[34\],39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[34\],39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[65\],39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[27\],39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[54\],39.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[28\],39.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[67\]\[0\],39.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[19\],39.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm11_7\[4\],39.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[335\]\[0\],39.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[44\]\[0\],39.25µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[4\],39.25µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[9\],39.25µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.fifo_wptr\[0\],39.25µm
net1056,39.25µm
net1125,39.25µm
clknet_leaf_44_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,39.25µm
_06371_,39.2µm
_07224_,39.2µm
_07731_,39.2µm
_08352_,39.2µm
_08412_,39.2µm
_10194_,39.2µm
_11173_,39.2µm
_14762_,39.2µm
_15852_,39.2µm
_24345_,39.2µm
_26407_,39.2µm
_27460_,39.2µm
_27632_,39.2µm
_28374_,39.2µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[14\],39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[165\]\[1\],39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[322\]\[1\],39.2µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[9\],39.2µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.tick_baud_q,39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[94\]\[1\],38.92µm
_14517_,38.89µm
_15445_,38.89µm
_12313_,38.84µm
_16585_,38.84µm
_18057_,38.84µm
_10412_,38.79µm
_16074_,38.79µm
_16950_,38.79µm
_17835_,38.79µm
_18281_,38.79µm
_22410_,38.79µm
_24469_,38.79µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[225\],38.79µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[50\]\[1\],38.79µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.ctrl.i_pc_rel,38.79µm
i_core_v_mini_mcu.system_bus_i.system_xbar_i.gen_xbar_NtoM.i_xbar.gen_inputs\[1\].i_addr_dec_resp_mux.valid_inflight_q,38.79µm
i_core_v_mini_mcu.system_bus_i.system_xbar_i.gen_xbar_NtoM.i_xbar.gen_outputs\[1\].gen_rr_arb_tree.i_rr_arb_tree.gen_arbiter.rr_q\[0\],38.79µm
_05655_,38.74µm
_06265_,38.74µm
_07261_,38.74µm
_08935_,38.74µm
_09754_,38.74µm
_09915_,38.74µm
_10315_,38.74µm
_10592_,38.74µm
_14512_,38.74µm
_15318_,38.74µm
_18036_,38.74µm
_20415_,38.74µm
_23873_,38.74µm
_24971_,38.74µm
_24977_,38.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[1\],38.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[8\],38.74µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[137\]\[1\],38.74µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[5\],38.74µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[18\],38.74µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.hw2reg\[4\],38.74µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.bit_cnt_q\[0\],38.74µm
_00192_,38.69µm
_05734_,38.69µm
_05898_,38.69µm
_06389_,38.69µm
_06726_,38.69µm
_08306_,38.69µm
_09067_,38.69µm
_11014_,38.69µm
_11270_,38.69µm
_12883_,38.69µm
_13395_,38.69µm
_13462_,38.69µm
_13494_,38.69µm
_13958_,38.69µm
_14580_,38.69µm
_15550_,38.69µm
_15555_,38.69µm
_15569_,38.69µm
_15884_,38.69µm
_16765_,38.69µm
_17340_,38.69µm
_20651_,38.69µm
_22541_,38.69µm
_23014_,38.69µm
_23154_,38.69µm
_23867_,38.69µm
_24688_,38.69µm
_24910_,38.69µm
_26040_,38.69µm
_27092_,38.69µm
_27621_,38.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[13\],38.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.config_oe\[3\],38.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[30\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[132\]\[0\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[141\]\[1\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[428\]\[0\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[156\]\[0\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[69\]\[0\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[98\]\[0\],38.69µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[1\],38.69µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[10\],38.69µm
net1061,38.69µm
_03712_,38.64µm
_05848_,38.64µm
_07767_,38.64µm
_08205_,38.64µm
_08326_,38.64µm
_08526_,38.64µm
_08724_,38.64µm
_11257_,38.64µm
_12185_,38.64µm
_12581_,38.64µm
_12713_,38.64µm
_17537_,38.64µm
_17722_,38.64µm
_19875_,38.64µm
_20231_,38.64µm
_20700_,38.64µm
_20871_,38.64µm
_23120_,38.64µm
_25253_,38.64µm
_27050_,38.64µm
_27144_,38.64µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[131\]\[0\],38.64µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[449\]\[0\],38.64µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[495\]\[0\],38.64µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[11\]\[1\],38.64µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[13\],38.64µm
spi_flash_sd_io_OUT[0],38.51µm
_16285_,38.43µm
_12735_,38.42µm
_06308_,38.33µm
_17472_,38.33µm
_15033_,38.28µm
_16866_,38.28µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[44\]\[0\],38.265µm
_09478_,38.23µm
_15451_,38.23µm
_15515_,38.23µm
_15910_,38.23µm
_16125_,38.23µm
_16653_,38.23µm
_17065_,38.23µm
_17492_,38.23µm
_18321_,38.23µm
_22608_,38.23µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[18\],38.23µm
i_core_v_mini_mcu.core_data_req\[93\],38.23µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.state.o_cnt\[2\],38.23µm
_06422_,38.18µm
_08692_,38.18µm
_12237_,38.18µm
_12768_,38.18µm
_13941_,38.18µm
_15685_,38.18µm
_17854_,38.18µm
_20418_,38.18µm
_22706_,38.18µm
_23573_,38.18µm
_25325_,38.18µm
_25482_,38.18µm
_25633_,38.18µm
_28373_,38.18µm
exit_value_int\[15\],38.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[6\],38.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[31\],38.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[125\]\[1\],38.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[42\]\[1\],38.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[52\]\[1\],38.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[22\],38.18µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.rx_fifo_depth_prev_q\[2\],38.18µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.baud_div_q\[2\],38.18µm
net8,38.18µm
net1267,38.14µm
_06227_,38.13µm
_07355_,38.13µm
_08563_,38.13µm
_09903_,38.13µm
_09943_,38.13µm
_11521_,38.13µm
_12740_,38.13µm
_13008_,38.13µm
_14009_,38.13µm
_14045_,38.13µm
_14273_,38.13µm
_14445_,38.13µm
_14774_,38.13µm
_15000_,38.13µm
_17181_,38.13µm
_17736_,38.13µm
_17933_,38.13µm
_19486_,38.13µm
_20498_,38.13µm
_20883_,38.13µm
_20941_,38.13µm
_21332_,38.13µm
_22028_,38.13µm
_24232_,38.13µm
_24998_,38.13µm
_27377_,38.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[103\],38.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[19\],38.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[8\],38.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.obuffer\[2\],38.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[0\],38.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[97\]\[0\],38.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[39\]\[1\],38.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[46\]\[0\],38.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[508\]\[1\],38.13µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[6\],38.13µm
_07677_,38.08µm
_08812_,38.08µm
_10386_,38.08µm
_11297_,38.08µm
_11499_,38.08µm
_11756_,38.08µm
_13405_,38.08µm
_13409_,38.08µm
_17859_,38.08µm
_19341_,38.08µm
_20911_,38.08µm
_21359_,38.08µm
_22395_,38.08µm
_23188_,38.08µm
_23259_,38.08µm
_26201_,38.08µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[1\],38.08µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[12\],38.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[161\]\[1\],38.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[254\]\[0\],38.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[291\]\[0\],38.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[405\]\[1\],38.08µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[23\],38.08µm
_22807_,38µm
spi_flash_sd_io_OE[3],37.94µm
_08993_,37.85µm
_15802_,37.82µm
_08894_,37.77µm
_16296_,37.77µm
_17863_,37.72µm
_22666_,37.72µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[385\]\[0\],37.72µm
_05835_,37.67µm
_08891_,37.67µm
_09887_,37.67µm
_15135_,37.67µm
_15631_,37.67µm
_15672_,37.67µm
_16299_,37.67µm
_16788_,37.67µm
_16938_,37.67µm
_17012_,37.67µm
_17404_,37.67µm
_18312_,37.67µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[3\],37.67µm
_00043_,37.62µm
_06866_,37.62µm
_08142_,37.62µm
_08513_,37.62µm
_08791_,37.62µm
_08817_,37.62µm
_08960_,37.62µm
_11911_,37.62µm
_12378_,37.62µm
_15536_,37.62µm
_17438_,37.62µm
_21251_,37.62µm
_23729_,37.62µm
_24441_,37.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[43\],37.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_off_counter_qs\[1\],37.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[29\],37.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.reg_to_counter_cpu_powergate_iso_off_i.counter_curr_state\[2\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[416\]\[0\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[485\]\[0\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[334\]\[0\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[95\]\[1\],37.62µm
_06796_,37.57µm
_07028_,37.57µm
_07531_,37.57µm
_07842_,37.57µm
_08855_,37.57µm
_09482_,37.57µm
_11959_,37.57µm
_13201_,37.57µm
_13228_,37.57µm
_13680_,37.57µm
_13940_,37.57µm
_14049_,37.57µm
_14665_,37.57µm
_15484_,37.57µm
_15618_,37.57µm
_16845_,37.57µm
_18728_,37.57µm
_20381_,37.57µm
_20413_,37.57µm
_20723_,37.57µm
_21273_,37.57µm
_24443_,37.57µm
_24605_,37.57µm
_25285_,37.57µm
_26642_,37.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.reg_to_counter_cpu_powergate_iso_off_i.counter_curr_state\[0\],37.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[14\],37.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[23\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[450\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[486\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[560\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[66\]\[0\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[75\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[8\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[131\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[242\]\[0\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[357\]\[0\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[37\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[428\]\[1\],37.57µm
_03702_,37.52µm
_07201_,37.52µm
_07614_,37.52µm
_07848_,37.52µm
_08915_,37.52µm
_09494_,37.52µm
_10660_,37.52µm
_11513_,37.52µm
_12651_,37.52µm
_12993_,37.52µm
_13580_,37.52µm
_14020_,37.52µm
_14277_,37.52µm
_16347_,37.52µm
_17216_,37.52µm
_17443_,37.52µm
_17930_,37.52µm
_20262_,37.52µm
_22578_,37.52µm
_23506_,37.52µm
_24064_,37.52µm
_24840_,37.52µm
_24866_,37.52µm
_25753_,37.52µm
_27455_,37.52µm
_27925_,37.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.buffer\[14\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[239\]\[1\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[573\]\[0\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[72\]\[1\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[493\]\[0\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[68\]\[1\],37.29µm
_06624_,37.16µm
_08669_,37.16µm
_09925_,37.16µm
_14922_,37.16µm
_06660_,37.11µm
_11067_,37.11µm
_14622_,37.11µm
_14700_,37.11µm
_15805_,37.11µm
_17429_,37.11µm
_17463_,37.11µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[16\],37.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[136\]\[0\],37.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[302\]\[1\],37.11µm
_05536_,37.06µm
_06707_,37.06µm
_06750_,37.06µm
_07178_,37.06µm
_08744_,37.06µm
_09532_,37.06µm
_09634_,37.06µm
_11824_,37.06µm
_13315_,37.06µm
_14746_,37.06µm
_14898_,37.06µm
_16187_,37.06µm
_16537_,37.06µm
_17090_,37.06µm
_17823_,37.06µm
_18143_,37.06µm
_27951_,37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[44\],37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_counter_sequence_cpu_iso_i.sequence_curr_state\[3\],37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[3\],37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[6\],37.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[433\]\[1\],37.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[152\]\[0\],37.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[317\]\[0\],37.06µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.hw2reg\[7\],37.06µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[34\],37.06µm
_06081_,37.01µm
_06721_,37.01µm
_07204_,37.01µm
_07692_,37.01µm
_08675_,37.01µm
_09047_,37.01µm
_10254_,37.01µm
_10733_,37.01µm
_11263_,37.01µm
_11369_,37.01µm
_12601_,37.01µm
_14451_,37.01µm
_15210_,37.01µm
_15624_,37.01µm
_15767_,37.01µm
_16024_,37.01µm
_16883_,37.01µm
_17372_,37.01µm
_18027_,37.01µm
_20655_,37.01µm
_22102_,37.01µm
_23769_,37.01µm
_24509_,37.01µm
_24798_,37.01µm
_25627_,37.01µm
_27031_,37.01µm
_28071_,37.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[92\],37.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[21\],37.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_csr.csr.mcause3_0\[0\],37.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[192\]\[0\],37.01µm
